State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
CA,91,81,true,true,29,495.2,1,64.89,50.6,133,17.07,431.5,178,77.96,14.0,5,5.57,5,true
LA,6,896,false,false,14,67.4,161,80.62,434.6,3,56.27,341.1,39,42.07,2.0,14,7.46,5,true
CA,194,58,false,true,9,153.7,93,56.09,391.1,191,93.97,478.5,178,48.73,10.3,16,7.69,3,true
VA,30,544,false,false,12,194.4,55,12.74,235.0,139,2.03,165.9,54,52.1,4.3,11,0.08,9,true
MN,7,412,true,false,18,480.8,77,28.24,499.6,155,40.75,243.6,21,94.03,1.4,4,1.56,7,false
MS,93,375,true,true,37,319.6,197,55.08,246.4,83,96.69,59.5,79,5.42,7.1,17,4.07,8,true
PA,173,169,true,true,34,440.6,161,81.99,7.6,66,11.95,305.5,75,35.06,0.6,18,4.76,2,false
AZ,149,696,false,true,8,280.0,199,59.63,435.5,17,33.5,467.7,44,26.91,10.5,14,5.77,10,true
GA,105,709,true,true,22,397.0,178,70.48,253.3,173,21.21,288.5,165,41.48,16.3,14,0.95,8,false
NE,15,860,false,false,16,25.3,159,56.47,76.9,24,94.94,396.6,187,94.73,3.8,15,1.59,7,true
OR,181,92,true,true,29,50.8,199,69.91,78.1,139,45.98,105.5,51,21.49,0.8,6,4.72,3,false
CO,40,344,false,true,44,278.6,59,4.73,85.6,36,88.57,281.5,26,84.0,0.8,8,7.82,3,false
VA,81,836,false,true,8,33.1,173,14.17,404.1,84,4.02,425.3,169,33.86,1.9,8,0.72,2,false
CA,35,95,true,true,25,90.8,70,58.09,244.8,180,88.75,124.8,169,73.18,9.2,1,4.14,9,true
DC,169,219,true,false,40,105.9,114,30.85,325.2,103,23.33,420.6,48,39.72,19.5,14,4.15,0,true
CO,32,61,false,false,24,242.9,57,34.77,272.0,124,45.46,256.2,136,65.33,8.5,18,7.11,3,true
NC,67,51,true,false,35,411.5,90,25.74,279.9,21,45.52,473.0,60,65.09,3.7,5,9.59,3,false
AZ,75,508,true,true,30,367.8,99,48.51,17.1,91,97.62,435.0,51,19.54,1.4,15,5.83,10,true
FL,67,24,true,true,27,102.9,185,90.22,439.0,130,86.57,485.2,28,34.56,1.2,11,2.48,7,false
FL,150,329,false,false,41,163.5,55,56.75,408.0,192,61.48,1.2,176,32.93,7.5,18,8.19,4,true
CT,34,196,true,true,15,312.0,143,98.68,370.1,37,27.85,443.5,123,91.29,1.8,10,2.81,5,false
NV,95,391,false,true,19,115.7,54,61.26,191.5,168,67.68,481.0,159,0.41,13.5,2,7.81,5,true
GA,78,426,true,false,8,170.4,186,10.71,80.1,12,76.42,493.3,35,46.1,4.5,3,0.13,2,true
OR,123,581,false,false,13,457.1,190,1.48,356.5,97,20.06,248.6,60,20.47,9.4,12,2.24,9,false
CT,119,17,false,true,50,117.5,119,24.58,430.6,20,18.39,231.5,195,22.71,13.8,7,8.77,8,false
AZ,3,214,true,true,14,353.7,123,5.76,153.3,127,62.09,95.6,29,69.07,9.8,2,6.24,6,false
MT,151,880,false,false,15,265.6,23,8.21,15.9,156,41.17,350.1,34,83.15,8.6,20,5.32,4,false
SC,148,889,true,false,21,34.8,52,43.75,257.8,158,1.85,119.4,140,61.5,19.1,17,8.06,6,true
FL,40,826,true,false,30,375.7,92,68.72,18.5,67,40.51,276.5,70,59.78,2.9,13,2.53,8,false
PA,112,22,true,true,5,18.7,111,54.66,425.2,145,48.15,135.8,147,84.91,7.4,6,7.85,5,true
FL,8,842,false,true,4,243.1,119,39.93,436.7,146,14.48,84.1,197,74.67,19.7,8,4.58,10,false
VA,86,104,false,true,50,203.9,110,87.24,241.0,44,17.54,242.5,72,6.3,2.4,6,5.53,2,false
NY,121,668,false,false,30,469.4,185,48.69,175.0,127,99.0,337.3,199,99.01,12.7,2,4.91,0,true
CA,85,534,true,false,27,224.5,1,4.87,352.8,164,57.83,56.9,142,37.12,15.6,19,0.03,10,false
TX,190,39,true,false,16,316.9,191,5.61,300.5,28,43.68,99.9,97,0.73,2.4,12,9.46,6,true
NC,170,290,false,false,24,492.7,172,89.69,258.4,95,28.0,241.3,13,4.32,5.1,13,0.69,8,true
AZ,144,250,false,false,45,25.1,137,21.0,304.9,93,26.6,105.8,111,11.6,3.3,2,3.39,5,true
AL,196,796,false,true,49,302.2,71,56.54,24.7,132,44.52,189.2,23,46.33,3.9,8,0.41,8,true
IN,155,338,false,true,23,317.4,84,5.67,390.0,45,83.74,297.9,92,67.06,1.4,6,2.97,8,true
IL,200,937,true,false,47,251.2,196,85.57,297.3,13,78.59,120.0,132,1.74,12.9,7,8.99,4,false
AZ,198,875,true,true,17,142.2,6,43.89,304.1,7,27.36,319.1,125,11.27,8.5,10,7.29,10,true
FL,66,643,true,false,36,95.0,77,27.78,93.5,98,97.68,49.1,58,41.53,2.9,16,2.01,4,true
UT,164,13,true,false,36,101.5,158,19.26,380.8,178,99.6,268.5,114,68.24,3.0,16,2.13,6,true
FL,81,859,false,true,10,359.8,24,20.86,481.9,78,9.19,170.3,110,42.65,3.4,1,7.68,8,false
CA,155,676,false,false,32,498.3,78,53.61,302.0,102,68.52,176.0,143,23.64,8.6,20,7.55,6,true
TX,81,979,false,false,4,261.6,2,20.7,443.5,0,90.52,30.7,40,9.29,8.2,17,7.32,4,true
FL,114,467,false,true,46,192.3,79,94.64,359.4,57,23.25,7.9,153,52.92,14.4,9,3.76,2,true
TX,196,878,true,true,10,91.2,94,47.45,19.0,152,87.97,453.3,31,4.28,14.5,2,3.55,0,true
IL,140,164,false,false,46,406.7,7,93.99,408.9,110,95.69,298.9,127,41.19,8.4,17,4.21,5,false
FL,161,341,true,true,34,112.0,145,83.74,164.7,184,24.91,277.1,159,20.87,15.7,9,3.52,9,false
NY,183,684,true,false,3,198.9,74,85.26,452.2,147,87.34,308.1,114,89.13,4.0,7,8.95,0,false
TX,86,217,false,true,41,432.2,175,60.7,432.6,98,58.7,461.9,120,25.61,10.4,2,7.37,4,false
LA,86,655,false,false,42,200.0,195,97.77,223.6,142,77.01,120.3,84,77.71,7.2,18,1.34,5,false
TX,16,327,true,false,19,385.9,52,78.94,349.8,120,69.36,407.5,20,19.46,10.7,7,6.19,5,false
VA,187,919,false,true,48,473.7,80,25.59,186.4,154,25.59,216.7,180,73.78,0.6,12,6.59,8,true
NV,37,28,false,true,1,138.8,144,38.39,432.8,108,82.92,212.0,83,67.29,9.1,12,0.01,4,true
TX,169,580,true,false,20,358.2,116,68.3,256.1,122,12.51,412.5,129,70.17,9.6,10,3.93,4,false
IL,57,714,true,true,28,238.4,116,54.57,71.8,100,50.09,102.2,123,83.49,2.2,17,7.73,7,true
MN,174,172,false,false,12,13.5,185,58.93,412.7,33,38.9,447.4,40,10.61,17.1,13,8.41,8,true
NY,61,507,true,true,47,72.2,171,42.73,167.1,11,72.87,173.4,64,41.11,10.3,8,9.48,8,true
TX,46,511,false,false,44,477.7,134,21.13,161.8,200,44.15,99.3,87,90.91,12.0,8,0.92,7,true
CA,141,360,true,true,29,463.0,123,16.94,39.3,65,22.84,191.4,19,88.13,2.1,5,1.18,4,true
CA,49,897,false,false,21,52.6,95,27.35,91.2,116,75.5,110.1,7,45.13,7.1,3,9.79,3,true
VA,175,59,false,false,36,129.4,129,79.81,195.5,74,48.76,298.2,88,78.28,14.9,18,9.7,4,true
NM,91,496,false,true,3,439.3,7,98.06,100.0,87,43.43,98.2,117,36.56,18.2,8,2.56,10,false
NC,54,574,false,true,19,273.9,67,15.72,328.7,90,56.48,117.1,30,69.54,16.2,2,6.59,2,true
GA,181,397,false,true,42,9.9,142,29.7,197.2,4,80.76,485.0,84,98.15,8.2,4,2.58,8,false
IA,134,111,false,true,42,276.8,9,63.99,492.5,52,75.47,410.2,33,28.52,16.1,4,3.3,6,true
TX,64,154,false,true,35,34.2,190,31.68,252.0,176,67.81,197.4,194,37.27,16.9,1,2.83,7,false
IL,158,994,true,false,38,351.9,148,87.89,37.6,39,81.77,169.8,104,28.77,11.1,12,6.66,7,false
KY,137,707,false,false,20,351.9,10,30.1,179.2,122,7.45,219.1,149,1.34,15.2,2,7.11,5,false
NY,15,936,false,false,39,365.4,83,14.93,359.8,164,44.63,495.0,198,57.26,17.3,6,0.36,2,true
SC,100,552,false,true,28,251.4,196,71.37,448.9,18,10.09,270.5,59,64.98,13.4,17,0.16,0,false
TN,6,833,false,false,16,65.5,136,49.11,399.5,99,28.03,19.7,83,72.32,14.0,9,8.33,3,false
OK,127,798,true,false,18,196.1,114,47.12,329.3,97,44.23,17.6,9,15.47,4.0,11,6.23,1,true
TN,34,510,false,true,50,347.1,188,91.62,372.9,93,7.33,428.1,30,69.83,2.1,3,8.63,8,true
TX,69,913,true,true,48,276.6,200,93.92,191.2,106,63.4,41.5,55,34.77,5.5,5,0.31,9,false
NE,21,560,true,false,6,444.5,7,6.43,109.1,135,35.6,266.6,120,66.27,12.6,0,8.61,8,false
IN,19,139,false,true,49,337.3,150,66.02,209.2,16,72.74,29.2,21,66.46,2.0,15,6.94,4,false
OH,38,262,true,true,9,121.8,106,13.03,328.2,25,1.08,270.4,11,48.24,8.8,13,3.89,0,true
CA,93,180,false,true,29,325.4,23,38.93,245.2,155,95.81,57.7,97,58.78,14.8,17,7.39,8,true
MN,129,826,true,false,28,450.5,117,30.91,28.7,165,26.52,285.8,80,70.94,11.7,10,0.97,10,true
NE,63,649,false,false,10,384.6,171,97.85,94.9,156,89.73,264.5,170,91.39,7.5,7,0.92,3,true
FL,167,538,true,true,9,204.0,181,60.7,146.1,23,3.79,469.3,53,11.37,14.8,12,5.82,7,true
FL,109,326,false,true,13,463.1,109,73.1,312.6,106,72.17,263.5,55,23.98,17.3,0,2.59,4,false
UT,115,576,true,true,48,1.0,71,35.34,185.9,20,66.14,202.8,178,99.28,1.9,3,6.95,3,false
NY,39,187,false,true,1,63.7,115,82.59,214.6,193,90.68,103.3,140,98.46,3.0,2,1.48,4,false
CA,151,22,true,false,12,161.3,70,29.72,171.4,130,93.83,122.9,10,86.05,17.7,8,5.97,3,true
CA,2,821,false,true,1,287.8,140,49.3,45.6,73,82.75,414.3,74,62.57,12.3,18,3.5,1,true
TX,29,96,false,true,8,265.1,176,54.71,215.5,126,51.55,11.5,25,29.07,6.5,13,8.24,8,true
GA,94,404,true,true,41,364.5,180,93.13,26.8,31,10.69,173.5,167,61.63,16.3,6,8.41,1,false
CA,6,975,false,true,19,323.2,23,20.63,205.0,112,55.55,9.5,133,51.97,11.7,17,7.92,9,false
FL,149,124,true,true,9,162.9,184,22.07,31.4,77,8.31,196.4,191,31.37,13.9,0,3.76,7,false
OK,105,502,false,true,40,125.1,101,29.27,368.2,1,81.62,106.2,77,68.72,2.5,9,6.81,5,false
ID,157,618,true,true,26,238.3,3,54.01,220.6,192,21.99,68.9,72,72.9,10.4,4,8.8,9,false
TX,60,346,false,true,38,64.7,172,94.86,280.2,17,38.94,352.3,197,51.15,14.8,1,2.39,10,true
NV,134,537,false,false,18,347.9,161,65.05,307.6,77,6.75,444.8,182,63.98,18.0,2,2.18,0,true
NY,167,358,false,false,43,51.9,49,25.63,175.7,166,48.41,455.7,84,73.87,9.7,6,9.32,10,false
TX,74,536,false,true,27,276.1,173,93.82,130.9,10,70.61,422.6,110,94.84,8.5,0,4.45,6,false
TX,22,515,false,false,2,306.3,73,17.02,40.9,159,48.55,250.3,125,83.02,0.3,4,9.49,9,false
NJ,145,761,false,false,31,350.1,154,54.65,304.2,163,48.91,246.1,54,5.4,7.6,10,3.06,0,false
CA,147,156,false,true,21,279.3,72,20.05,345.6,175,10.61,233.0,34,26.05,8.1,5,3.89,6,false
CA,82,731,true,true,26,430.5,197,90.46,314.9,33,13.94,259.5,84,60.59,18.0,9,6.74,9,false
KY,75,245,true,true,9,268.5,10,80.61,465.3,85,52.96,341.3,96,25.89,17.5,16,0.42,1,false
NY,0,254,true,true,14,429.3,66,30.4,325.5,184,46.85,359.2,103,72.76,10.5,19,7.5,4,true
IL,35,447,true,false,47,364.4,106,96.61,232.0,200,48.97,264.4,112,36.93,3.6,17,7.58,10,true
MA,78,499,true,true,4,30.5,198,82.84,193.5,125,81.7,318.4,13,61.27,3.1,6,3.18,0,false
IL,167,512,true,false,8,2.1,34,80.37,358.5,73,98.65,384.1,196,80.17,4.2,6,9.31,4,false
KS,2,514,false,true,19,146.8,69,42.44,138.4,113,28.31,209.9,7,29.85,2.0,0,7.17,10,true
TX,101,992,false,true,30,34.6,174,76.62,77.9,23,97.36,406.7,173,77.33,8.7,19,0.44,8,false
TX,123,524,true,false,30,278.9,144,81.28,199.9,156,89.05,149.9,13,82.21,18.5,2,4.93,0,false
GA,86,131,false,true,0,474.1,92,48.45,403.8,178,85.89,93.4,147,31.64,19.7,1,7.29,8,false
WA,83,418,true,false,0,312.7,183,28.42,101.5,178,34.85,274.5,100,78.09,19.2,12,2.83,1,true
TX,54,171,true,true,2,441.4,180,64.02,240.2,43,55.45,43.0,166,24.46,10.4,0,8.09,1,false
AZ,85,769,true,true,5,383.5,57,37.98,103.6,102,50.83,234.1,173,33.07,4.0,16,4.68,7,false
MA,52,529,true,true,25,176.6,65,64.44,467.1,79,5.91,181.1,96,69.1,16.6,17,9.01,5,false
CT,184,245,true,false,35,276.1,161,31.89,415.7,157,31.22,82.9,64,77.21,0.2,7,5.38,5,false
CA,53,287,false,true,19,267.3,52,20.16,164.5,6,70.03,127.1,158,84.25,20.0,4,6.37,9,true
GA,142,429,true,true,41,416.6,45,95.84,242.9,184,69.16,406.2,64,35.25,5.8,15,9.05,5,false
KY,7,992,false,false,16,9.5,186,56.09,357.7,22,21.59,3.8,18,41.78,15.7,5,8.89,3,false
MN,137,748,false,false,23,160.4,64,47.74,44.1,168,5.57,270.0,66,98.33,8.0,20,5.29,0,true
LA,33,427,false,true,28,176.0,127,71.66,446.3,44,99.68,90.0,125,72.03,8.9,16,2.89,6,true
FL,31,359,false,true,22,317.6,35,85.78,173.3,14,52.54,460.8,49,54.4,1.8,11,8.81,6,false
OR,166,357,true,true,13,300.4,162,35.84,329.2,179,1.44,420.1,195,75.65,13.0,2,2.08,10,true
MO,187,621,false,true,50,371.6,75,81.63,94.1,59,98.55,370.8,3,92.19,16.8,10,3.8,5,false
FL,173,489,false,true,29,181.4,162,45.56,9.0,39,20.99,266.7,97,17.88,6.7,14,6.62,6,false
WI,93,535,false,true,7,457.1,31,22.78,413.2,115,44.51,26.7,175,76.5,0.6,13,4.96,6,true
DC,149,209,true,false,16,317.8,188,87.66,214.0,131,47.17,109.4,14,41.41,17.9,14,2.81,9,false
TX,151,635,false,true,23,362.7,147,86.35,386.7,165,26.18,122.6,62,40.36,19.6,14,7.03,4,true
KS,110,12,true,true,37,181.6,145,61.41,106.3,50,73.58,22.8,27,46.36,0.9,6,5.69,6,true
NE,159,479,true,false,39,182.8,19,67.67,119.6,13,32.99,292.6,62,73.3,15.6,3,4.31,9,true
VA,116,587,true,false,16,305.9,116,1.11,26.5,151,1.67,400.5,78,72.73,16.8,9,4.59,0,true
NC,159,645,true,false,15,221.6,8,21.81,161.3,47,85.36,13.9,138,57.72,9.6,5,6.82,2,true
VA,93,1,false,false,29,265.0,193,9.62,206.9,178,69.54,253.0,84,7.68,16.3,14,5.67,0,false
TX,87,629,false,true,4,356.5,155,78.44,145.3,157,64.82,123.6,69,11.37,2.1,8,1.36,0,false
AZ,119,48,false,false,19,66.7,111,47.39,0.5,185,63.89,83.8,20,67.22,1.9,6,2.78,10,false
TX,97,531,false,true,47,440.7,14,93.0,399.6,110,7.85,115.2,131,8.02,6.7,10,0.56,0,true
VA,167,18,true,true,33,154.1,50,36.71,55.7,176,51.48,316.1,101,96.09,5.6,10,6.42,10,true
WV,105,874,true,true,21,268.3,172,72.61,468.2,138,28.97,189.5,47,40.13,0.2,3,1.6,2,false
TX,115,736,true,true,22,231.7,143,91.07,162.8,41,3.38,198.4,51,77.82,15.6,2,7.02,2,false
NM,152,823,true,false,48,235.2,77,62.56,113.6,103,34.28,344.2,166,95.71,9.5,3,8.55,9,true
VA,44,805,false,true,6,83.4,166,30.0,85.2,173,24.69,486.3,144,46.33,9.4,6,1.49,0,false
TX,52,181,true,false,46,235.9,12,12.28,321.9,115,57.63,186.2,33,99.71,11.5,17,1.78,3,false
IN,23,898,false,true,15,439.5,53,9.11,92.7,33,46.71,360.1,34,59.98,0.1,17,0.68,5,false
CA,131,966,true,false,11,415.3,89,40.01,446.6,158,52.35,423.8,12,95.17,3.0,0,2.72,8,false
PA,169,367,true,true,18,299.7,10,58.59,411.1,47,40.24,89.9,43,95.43,14.6,3,1.06,9,true
DC,86,730,false,false,46,52.4,11,95.64,240.3,26,25.1,55.5,19,47.26,18.2,16,0.46,8,false
NC,120,482,true,false,44,219.4,148,81.92,246.1,38,61.27,340.9,98,95.59,14.2,20,0.91,7,true
CT,126,655,false,true,31,385.1,17,22.66,180.5,101,46.78,342.3,170,97.18,12.4,5,0.84,8,false
CA,70,909,true,true,45,337.2,187,13.92,304.0,55,55.93,292.3,101,48.74,19.2,12,3.39,4,true
NC,75,684,true,false,43,80.8,189,59.61,443.4,12,58.89,370.9,67,63.29,17.4,19,1.16,5,true
AL,96,208,true,false,27,193.2,65,33.44,272.8,101,82.32,176.2,124,67.18,5.2,19,2.77,3,true
GA,108,451,false,false,20,194.6,108,88.99,345.6,75,73.55,267.2,36,25.39,16.2,3,9.82,6,true
IL,39,267,false,false,26,283.0,123,31.18,420.5,12,45.72,92.9,161,55.81,18.9,7,6.83,0,true
SD,158,80,true,true,13,418.7,23,53.92,389.8,196,43.82,381.2,137,6.04,7.8,9,4.95,5,false
MN,36,600,true,false,29,1.8,0,60.5,34.9,185,3.71,390.5,80,34.95,11.3,15,9.84,4,false
IN,108,247,true,true,40,365.5,128,23.43,372.8,104,93.49,444.4,63,49.07,9.1,4,5.2,5,true
IA,170,517,true,false,17,127.8,27,80.32,8.8,30,81.59,366.0,161,90.57,4.7,10,3.68,0,true
VA,33,830,true,true,36,387.7,20,80.27,294.8,53,14.39,176.8,147,44.08,1.9,14,5.76,9,false
LA,99,662,true,true,49,45.2,85,53.17,116.7,191,52.87,364.5,65,20.17,14.6,11,8.04,9,true
TX,181,598,false,true,33,364.8,16,89.38,175.0,67,56.12,224.9,164,1.71,0.1,8,9.66,5,false
OH,31,14,false,true,26,68.1,98,84.58,25.1,66,25.79,342.5,114,64.22,5.1,8,0.88,2,true
TN,26,370,false,false,12,256.1,28,88.76,70.4,63,20.73,113.4,136,69.72,18.6,7,6.78,4,false
SD,18,275,true,false,33,194.3,117,84.5,82.0,25,29.94,210.5,76,80.78,11.4,16,8.7,10,true
WY,54,817,true,false,24,71.3,154,58.23,27.6,162,98.87,135.5,78,18.83,8.9,11,8.21,8,false
CA,20,278,true,false,12,463.5,26,11.54,451.1,114,24.1,143.8,181,48.79,5.3,3,0.14,9,true
UT,50,455,true,true,37,192.2,69,29.88,497.1,118,47.86,61.8,3,86.13,11.0,15,4.67,7,true
WA,13,974,true,false,33,177.9,149,32.69,3.7,197,39.93,392.9,144,82.87,7.2,5,8.42,8,false
NY,170,647,true,true,5,67.7,11,24.48,461.9,191,73.39,293.3,113,39.73,19.0,8,6.98,3,false
CA,150,427,false,false,21,224.7,150,73.07,60.5,112,58.66,351.3,165,43.33,5.2,5,1.78,3,false
FL,127,669,true,false,30,90.7,188,11.1,249.6,68,84.66,484.7,20,75.47,7.2,7,4.75,10,false
HI,29,698,false,false,18,465.2,100,84.82,88.5,97,70.28,410.8,104,68.55,8.6,11,5.19,7,true
CA,47,602,true,false,35,446.6,25,1.0,94.2,61,55.83,14.0,112,32.99,15.8,7,2.38,10,true
FL,138,157,true,true,26,369.4,6,96.08,415.3,194,56.76,202.2,113,54.0,13.1,0,2.34,5,true
MO,190,608,true,true,8,449.1,42,43.77,55.5,170,82.87,151.4,113,3.29,7.2,19,7.54,7,false
TX,62,69,true,true,19,27.9,97,74.84,81.8,81,16.8,82.0,50,65.22,5.7,11,0.71,1,true
CA,114,153,true,true,2,323.9,16,1.01,464.2,1,52.8,337.6,186,87.65,16.6,1,9.36,9,false
TX,175,948,true,true,7,352.2,114,51.92,443.7,78,1.23,63.6,142,96.45,12.0,8,3.31,6,false
VA,50,501,false,false,36,213.7,178,86.32,294.8,146,69.27,382.0,59,42.19,12.0,12,8.07,10,false
CA,135,710,true,false,43,153.2,106,3.87,6.9,170,55.28,222.9,146,41.24,9.5,19,0.2,0,true
TX,155,461,true,true,22,336.1,119,39.01,256.8,89,20.27,99.2,150,25.63,12.0,6,8.63,1,true
CA,91,326,false,true,42,382.7,191,51.99,59.4,18,52.6,302.2,81,13.25,0.3,6,6.98,8,false
TX,78,782,false,false,2,280.6,149,79.08,361.5,84,99.57,149.8,97,18.55,13.9,15,1.35,10,true
NV,48,514,true,true,18,16.3,26,91.56,479.5,167,43.67,333.4,56,2.69,14.8,5,8.99,8,true
OH,118,304,true,false,13,138.3,15,5.0,279.5,159,47.87,127.2,92,73.71,14.0,13,0.72,2,false
NY,100,416,true,false,16,447.5,49,58.78,392.5,34,93.42,229.0,146,0.42,14.5,15,7.56,6,true
NJ,58,779,true,true,30,70.1,30,46.65,293.2,174,23.74,292.9,167,34.8,19.2,10,4.68,4,true
MS,161,239,true,true,31,393.3,44,57.35,150.4,138,94.16,333.2,13,25.53,1.0,18,8.73,5,false
PA,40,153,false,false,34,340.2,88,7.74,164.7,37,42.55,475.3,25,0.51,15.6,16,0.26,3,true
NV,2,291,false,true,0,96.0,151,98.17,195.1,10,14.44,176.5,99,36.71,13.2,18,8.4,4,true
NY,80,119,false,true,7,270.0,119,6.18,191.2,125,63.19,184.6,31,53.19,7.4,9,5.15,10,true
CT,121,870,true,false,44,183.1,170,59.83,492.5,93,97.52,293.6,41,61.87,10.6,11,1.9,10,true
GA,185,538,true,true,12,55.1,117,31.51,492.8,191,14.23,171.3,90,80.0,17.3,14,7.99,0,true
FL,143,553,true,false,42,404.0,96,84.82,472.5,173,31.75,77.2,173,2.09,2.8,5,9.8,10,true
FL,15,402,false,false,2,115.3,2,28.36,36.6,97,75.44,192.4,52,7.16,11.8,9,2.44,7,false
FL,145,442,false,false,22,188.7,39,98.28,459.5,128,82.09,71.9,176,0.17,11.2,9,4.95,4,false
CT,50,440,false,true,26,88.8,66,92.39,97.0,189,62.51,278.8,15,68.51,0.1,17,0.56,3,false
VA,130,760,false,false,31,245.1,142,27.57,430.9,122,90.6,142.1,68,48.91,11.7,16,8.96,7,false
IN,112,984,false,false,30,34.5,122,34.95,40.5,200,45.13,133.6,182,26.21,15.1,15,8.39,8,true
WA,80,489,true,false,14,366.9,61,14.12,83.5,31,97.13,284.0,169,5.2,17.3,1,4.69,2,true
TX,178,900,false,true,26,234.3,60,2.5,378.9,95,37.36,344.7,149,53.05,13.6,20,9.54,6,false
CT,93,328,true,true,36,469.2,8,85.13,360.3,193,33.96,469.3,145,92.23,4.3,14,7.11,9,true
LA,31,546,true,true,28,299.3,40,44.35,42.6,169,1.43,262.3,190,73.34,13.9,11,7.39,10,false
CA,3,370,false,false,41,475.9,156,44.94,137.5,36,32.76,317.8,94,88.36,11.9,8,3.57,8,false
LA,127,54,false,false,13,96.0,160,63.22,348.0,119,44.88,237.0,125,34.34,17.9,17,3.73,4,false
LA,153,655,false,false,12,403.9,99,66.17,125.1,1,47.79,62.3,100,29.18,17.0,8,5.78,0,true
CA,181,790,false,false,16,292.3,160,72.74,30.7,4,0.96,342.7,199,68.14,19.4,3,0.32,8,true
NY,107,858,false,false,35,101.4,129,96.81,221.5,154,56.39,398.9,17,76.72,10.4,9,6.15,2,true
CA,44,94,false,true,23,237.0,197,41.94,440.1,67,2.84,262.4,94,36.84,12.9,0,4.25,4,true
VA,147,432,true,false,30,33.8,157,33.89,167.8,12,9.27,384.2,153,80.61,14.2,3,5.83,1,false
TX,62,599,true,true,1,480.9,41,76.98,294.2,177,30.65,218.9,84,49.98,3.4,4,7.33,8,true
CA,156,80,false,false,45,315.5,139,74.47,345.5,139,88.01,100.7,40,14.65,0.2,0,0.82,6,true
DC,132,5,true,true,4,216.5,113,79.94,66.7,148,6.02,499.1,114,89.87,3.9,13,8.82,8,false
GA,152,101,true,true,45,326.5,95,51.58,163.0,154,60.6,37.0,19,28.27,19.5,5,4.24,3,false
NC,3,875,false,false,46,198.3,143,85.88,400.4,77,53.02,4.6,138,31.25,10.7,15,1.58,4,true
DC,62,368,true,true,27,331.2,1,81.58,266.7,23,99.61,205.3,75,46.79,1.2,5,8.91,0,false
TX,7,711,false,false,11,450.1,122,61.15,116.8,149,89.66,335.6,85,74.4,18.5,5,9.02,4,false
TX,65,767,true,true,17,18.2,123,82.51,209.0,124,37.16,167.6,180,3.53,13.5,11,6.32,4,false
IL,190,648,false,true,20,458.4,40,54.96,380.8,44,96.76,377.5,171,53.27,4.6,14,3.34,7,true
TX,81,565,false,false,46,350.8,109,83.17,129.6,53,7.49,487.5,61,25.23,7.4,7,7.46,6,true
CA,164,95,false,false,18,145.1,190,52.5,64.6,119,29.36,260.0,60,24.44,11.8,3,3.96,9,true
TN,199,374,true,false,30,281.6,42,45.93,19.3,193,84.2,145.8,64,31.62,4.6,17,3.57,0,true
CA,103,411,true,false,27,353.5,140,12.59,273.9,169,77.1,435.0,49,40.39,1.4,5,5.6,6,false
AZ,35,912,false,true,32,10.7,147,67.64,254.0,115,99.81,131.4,19,4.16,15.9,4,8.23,5,true
VA,165,857,false,true,33,449.9,86,31.99,218.6,20,68.23,91.6,21,23.46,9.9,16,7.9,4,true
AL,64,949,true,true,21,275.3,172,76.35,88.4,189,58.9,171.5,123,87.7,2.2,10,3.62,6,true
OH,73,195,true,false,27,45.6,128,43.05,138.5,164,93.15,431.0,21,68.8,1.8,9,0.88,6,true
CA,153,430,false,true,43,138.9,115,87.1,228.7,140,85.42,366.5,124,52.6,7.5,18,8.21,6,false
LA,93,443,true,false,28,472.4,188,77.87,73.7,71,54.6,158.7,115,54.52,12.9,1,1.97,10,false
TX,10,808,true,false,38,111.7,97,19.97,21.7,16,28.3,446.5,64,97.0,14.1,4,8.11,5,true
NY,68,373,true,false,39,455.6,179,8.42,236.4,140,32.31,374.3,89,43.68,19.0,15,9.93,8,true
KY,77,277,true,false,1,3.0,86,53.4,253.2,92,97.62,253.1,9,53.3,9.3,0,1.95,10,true
IN,3,335,false,false,33,88.7,172,9.87,18.0,112,0.08,461.5,79,85.11,6.0,4,1.59,6,false
TN,113,119,true,false,45,29.4,127,59.61,445.3,50,6.29,131.5,145,49.81,1.7,13,3.6,7,false
OH,21,175,false,false,3,473.0,179,37.0,182.4,28,94.81,230.3,99,86.0,7.9,12,7.73,8,true
OH,113,794,false,false,20,490.1,6,27.68,6.2,60,58.25,88.0,22,96.47,19.2,8,7.24,1,true
LA,146,275,false,false,49,274.0,99,36.79,488.2,16,50.5,32.5,54,79.69,5.0,20,2.03,2,true
IN,147,413,true,true,47,276.7,41,98.65,207.7,176,90.78,296.9,199,91.06,9.2,2,1.15,0,false
CA,186,713,true,true,9,142.3,21,78.96,432.6,54,10.91,426.1,184,92.51,2.7,12,3.76,10,true
FL,99,327,false,true,46,78.0,181,19.78,455.1,63,2.42,134.2,150,27.38,11.2,10,2.76,10,false
NY,92,60,true,true,25,449.1,67,35.82,230.5,153,64.42,481.8,118,1.38,16.1,7,0.04,4,false
ND,145,115,false,false,45,326.2,124,9.44,479.2,127,9.63,23.2,180,18.13,5.1,10,1.9,10,false
TX,140,543,true,false,29,30.5,82,31.74,69.0,197,35.65,333.5,171,39.43,8.3,7,7.22,1,false
